epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,282,5.136962973479683,0.07339567319480768,4.265121757984161,0.07516731990549837,4.352802072252546,0.07000874000552505,0.0002364066193853428
2,564,4.059909267628447,0.11243376688422901,3.7525865137577057,0.10249026399620798,3.8507341260001775,0.10243238110077878,0.000591016548463357
3,846,3.629962483196394,0.1381167640564044,3.561860054731369,0.1270394485502109,3.6682426759174893,0.11886331545767442,0.0009456264775413712
4,1128,3.4350710633798696,0.1507776935896359,3.533311665058136,0.13207885560928287,3.6045844611667452,0.12460643377608321,0.000997259376436328
5,1410,3.321268932193729,0.1566983158758082,3.4711738228797913,0.13592791043415423,3.5487215632484075,0.1229827830685084,0.000987007067547607
6,1692,3.3003894851562823,0.1524328410929711,3.5247721672058105,0.13362865769854243,3.6286366837365285,0.12179420513200212,0.0009760218030049528
7,1974,3.431676260123016,0.11293706161601573,3.649327129125595,0.10396266628431293,3.774759156363351,0.09589818094716775,0.0009535051192884186
8,2256,3.863576110373152,0.03840642129815043,5.009562313556671,0.0352067344389917,5.156566733405704,0.036384945649670535,0.0009240563322700838
9,2538,4.045428094288981,0.01729853238345956,5.6843374371528625,0.01700380590545206,5.748884337288993,0.0161149602641704,0.0008881260815233917
10,2820,3.9151765404018106,0.01779139483781052,5.900646388530731,0.017736032370111357,6.013991231010074,0.016109687428908247,0.0008462641891126645
