epoch,step,train_loss,train_bleu,val_loss,val_bleu,test_loss,test_bleu,learning_rate
1,71,6.199927887446444,0.08126552621200238,4.8937828540802,0.07952606810180649,4.962933583693071,0.08187809891953897,0.0
2,142,4.635485360320185,0.11683615164538938,4.293715000152588,0.11681952537857046,4.371450337496671,0.11550174214935435,0.00046948356807511736
3,213,4.100054996114381,0.16226000643987462,3.8087748289108276,0.1590574569238593,3.901550141247836,0.1513264047776222,0.0009389671361502347
4,284,3.63468796098736,0.2136799761873921,3.455989718437195,0.20089452449859752,3.5893278772180732,0.1901444893894987,0.001
5,355,3.2357906724365666,0.2680961284737855,3.19930100440979,0.23200682689489904,3.3542351072484795,0.21246596708482224,0.0009949316837804985
6,426,2.9004764691205094,0.3432115926958761,3.048927426338196,0.26992147264926014,3.1897649331526323,0.23959461582871425,0.0009767275214425954
7,497,2.629867436180652,0.4212634335244102,2.9960334300994873,0.28074963329096164,3.12284779548645,0.2586561828958798,0.0009698764640825614
8,568,2.395183549800389,0.5037816831989697,2.9207934141159058,0.29538361252241335,3.0637784871188076,0.26724981164419603,0.0009457619741652951
9,639,2.2037903792421583,0.5863216760432693,2.92877995967865,0.2966234550328832,3.0496999567205254,0.27714645859845033,0.0009028648202601651
10,710,2.044854293406849,0.6893503191630334,2.9239556789398193,0.3228813701287325,3.0615828037261963,0.29073672699020386,0.000849185567198193
11,781,1.9018607223537607,0.7839616126184197,2.949241042137146,0.31639486653084153,3.076426852833141,0.2938191086038831,0.0008432776981154326
12,852,1.7878530243752708,0.8562556617498458,2.9595649242401123,0.31788448170343986,3.086927197196267,0.30143456431486104,0.0007861626484607278
13,923,1.6950170825904525,0.9161280794189955,2.9938557147979736,0.32986105952699196,3.1183507442474365,0.3025315094358341,0.0007154848780910595
